Gene_ID,RAS_61486_ctrl BR input,RAS_61487_ctrl BR IP biol rep1,RAS_61488_ctrl BR IP biol rep2,RAS_61489_icKO BR input,RAS_61490_cKO BR IP biol rep1,RAS_61491_icKO BR IP biol rep2
Mir466b-6,0.0,0,0,0.0,0,0
Mir466b-5,0.0,0,0,0.0,0,0
Mir466b-7,0.0,0,0,0.0,0,0
Mir466b-1,0.0,0,0,0.0,0,0
Mir669a-3,0.0,2,3,0.0,4,3
Mir669k,0.0,4,11,0.0,8,5
Mir467a-8,0.0,0,0,0.0,0,0
Mir467a-2,0.0,0,0,0.0,0,0
Mir467a-9,0.0,0,0,0.0,0,0
Mir467a-7,0.0,0,0,0.0,0,0
Mir467a-5,0.0,0,0,0.0,0,0
Mir467a-4,0.0,0,0,0.0,0,0
Mir467a-1,0.0,0,0,0.0,0,0
Mir466b-8,0.0,0,0,0.0,0,0
Mir466e,0.0,0,0,0.0,0,0
Mir669a-2,0.0,2,0,0.0,0,0
Mir669a-1,0.0,1,0,0.0,0,0
Mir669g,0.0,5,0,1.0,1,1
Mir669j,0.0,2,4,0.0,6,0
Mir467b,0.0,4,0,1.0,3,0
Gm25285,0.0,0,0,0.0,0,0
Mir466c-2,0.0,0,0,0.0,0,0
Mir466c-1,0.0,0,0,0.0,0,0
Mir467a-10,0.0,0,0,0.0,0,0
Mir467a-3,0.0,0,0,0.0,0,0
Mir467a-6,0.0,0,0,0.0,0,0
Mir466b-3,0.0,0,0,0.0,3,5
Mir467d,0.0,0,0,0.0,1,0
Mir297b,0.0,0,1,0.0,0,0
Mir669o,1.0,1,1,1.0,0,0
Mir466g,0.0,1,0,0.0,2,0
Mir466l,0.0,3,2,0.0,6,5
Mir669i,0.0,0,2,0.0,2,1
Prkcq,300.0,3894,4496,381.0,2783,2476
8030442B05Rik,3.0,10,7,3.0,6,14
Gm13293,47.0,120,104,36.0,70,64
Pfkfb3,738.0,811,972,677.0,725,648
Rbm17,1347.0,1479,1621,1221.0,1147,1105
Il2ra,3.0,34,59,6.0,13,16
Il15ra,65.0,68,91,54.0,76,102
Fbxo18,1624.0,1828,2012,1366.0,1905,1980
Ankrd16,243.0,330,374,223.0,381,470
Itga8,159.0,348,437,107.0,313,333
E030013I19Rik,30.0,8,4,19.0,7,5
Fam188a,450.0,309,390,399.0,212,255
Pter,49.0,77,93,30.0,86,66
C1ql3,2067.0,1054,1108,1893.0,851,713
Rsu1,275.0,1132,1216,277.0,700,678
Cubn,4.0,15,19,17.0,34,25
Trdmt1,47.0,131,133,60.0,139,129
Vim,878.0,1101,1364,643.0,709,716
St8sia6,41.0,11,29,38.0,22,21
Hacd1,140.0,221,259,105.0,152,146
Stamos,7.0,1,16,15.0,3,1
Stam,1184.0,1530,1702,1126.0,1193,1182
Tmem236,1.0,2,2,0.0,0,2
Mrc1,166.0,81,74,105.0,73,77
Mir511,0.0,0,0,0.0,2,0
Slc39a12,523.0,148,141,681.0,186,171
Cacnb2,1639.0,739,888,1582.0,977,818
Gm13315,25.0,66,55,8.0,117,111
Nsun6,122.0,201,230,108.0,275,189
Arl5b,205.0,201,246,191.0,185,177
Plxdc2,1211.0,2623,3078,1189.0,1822,1798
4930515L03Rik,2.0,0,2,5.0,4,6
Nebl,866.0,790,829,903.0,698,693
Mir6419,0.0,0,0,0.0,0,0
H2afb1,0.0,0,0,0.0,0,1
A930004D18Rik,39.0,22,37,42.0,26,42
Gm17762,22.0,24,14,27.0,3,13
Skida1,218.0,92,74,192.0,74,79
Mllt10,899.0,1029,1071,807.0,1221,1219
Mir7655,2.0,0,0,0.0,2,0
Dnajc1,880.0,993,1175,665.0,1039,991
Commd3,966.0,867,969,750.0,518,532
Bmi1,943.0,1005,1309,925.0,745,673
Spag6l,36.0,28,45,36.0,41,33
Gm3363,1.0,0,4,2.0,3,3
Carlr,20.0,6,7,14.0,5,7
Pip4k2a,1266.0,1808,2202,1333.0,1166,1080
4930426L09Rik,10.0,13,12,8.0,12,6
Armc3,10.0,11,12,20.0,12,17
4930447M23Rik,188.0,84,76,121.0,48,68
Msrb2,154.0,114,125,164.0,116,145
Ptf1aos,0.0,0,0,0.0,0,0
Ptf1a,0.0,0,5,0.0,0,0
4921504E06Rik,1.0,0,1,0.0,0,0
Gm3230,43.0,20,15,51.0,14,18
Otud1,564.0,239,320,560.0,220,228
Etl4,4346.0,16444,19912,4016.0,17946,18283
Arhgap21,5664.0,7634,8485,5195.0,7597,7612
Gm13375,167.0,139,141,189.0,81,87
Enkur,42.0,15,14,18.0,16,15
Thnsl1,491.0,371,396,412.0,364,343
Gpr158,4905.0,1694,1953,4849.0,1914,1759
Myo3a,0.0,1,0,0.0,2,1
Gad2,6461.0,1427,1676,6194.0,1582,1514
Mir3967,1.0,1,5,4.0,2,3
Apbb1ip,140.0,285,302,118.0,254,300
Pdss1,115.0,194,208,98.0,238,284
Abi1,1686.0,1058,1300,1681.0,955,805
Acbd5,1777.0,2068,2376,1736.0,1691,1500
Mastl,13.0,82,73,25.0,84,60
Yme1l1,1581.0,1484,1717,1265.0,1382,1254
4931423N10Rik,4.0,5,8,0.0,12,18
Nxph2,29.0,11,8,30.0,3,10
Spopl,390.0,288,344,311.0,307,308
Hnmt,323.0,217,200,331.0,131,117
Tbpl2,0.0,0,0,0.0,0,1
Il1f8,0.0,0,0,0.0,0,0
Il1f9,0.0,0,2,0.0,0,0
Il1f6,0.0,0,0,0.0,0,0
Il1f5,2.0,0,1,0.0,1,0
Il1f10,0.0,0,0,0.0,0,0
Il1rn,0.0,0,0,0.0,0,0
Psd4,36.0,29,32,35.0,38,38
Pax8,0.0,0,0,0.0,0,2
Cacna1b,3561.0,3359,3763,3448.0,4226,4499
Ehmt1,1262.0,1765,1994,1215.0,1787,1710
Arrdc1,69.0,63,73,57.0,56,70
Zmynd19,638.0,374,471,535.0,272,279
Dph7,254.0,255,246,235.0,202,220
Mrpl41,516.0,300,444,531.0,253,291
Pnpla7,310.0,400,464,333.0,475,447
Nsmf,6342.0,2765,3242,6659.0,3116,3216
Mir7664,6.0,1,3,0.0,3,2
Entpd8,0.0,0,0,0.0,0,0
Noxa1,0.0,0,0,0.0,0,2
Nrarp,313.0,618,669,271.0,360,388
Tor4a,42.0,50,56,44.0,27,25
Nelfb,854.0,751,895,819.0,680,605
4933433C11Rik,2.0,0,0,0.0,0,0
Fam166a,5.0,3,13,2.0,4,2
Tubb4b,5420.0,2879,3381,5579.0,2275,2275
Slc34a3,2.0,3,5,1.0,1,0
Rnf224,0.0,0,0,0.0,0,0
Cysrt1,0.0,0,0,0.0,0,0
Rnf208,1610.0,581,788,1661.0,484,414
Ndor1,315.0,475,539,358.0,501,515
Tmem203,177.0,123,139,146.0,84,90
Tprn,488.0,2344,2542,436.0,1379,1363
Ssna1,422.0,271,365,371.0,190,236
Anapc2,2507.0,2591,3200,2363.0,2010,2123
Tmem210,0.0,0,0,0.0,0,0
Lrrc26,0.0,2,0,1.0,0,2
Grin1,15208.0,4801,5351,13902.0,4680,4698
Grin1os,451.0,141,168,366.0,128,130
AA543186,13.0,3,4,1.0,8,10
Man1b1,1368.0,1626,1876,1249.0,1190,1232
Dpp7,292.0,252,290,243.0,246,279
Uap1l1,200.0,242,323,211.0,186,175
Sapcd2,12.0,460,553,11.0,457,414
Entpd2,115.0,48,47,134.0,47,56
Npdc1,3080.0,1622,1953,2707.0,1181,1119
Fut7,0.0,1,1,3.0,2,4
Abca2,7901.0,23445,26825,7979.0,14341,14262
Mir3087,0.0,0,0,0.0,0,0
Clic3,12.0,5,6,4.0,6,1
BC029214,314.0,212,276,302.0,170,176
Ptgds,11946.0,22139,26303,10300.0,8328,8261
Lcn12,0.0,0,0,0.0,0,0
C8g,7.0,13,5,9.0,9,3
Fbxw5,1356.0,1026,1116,1265.0,800,794
Traf2,194.0,213,273,182.0,198,198
Edf1,1929.0,1272,1509,1786.0,818,773
Mamdc4,14.0,33,51,26.0,56,42
Phpt1,453.0,438,559,440.0,255,311
Gm996,2959.0,1739,2002,2794.0,1931,1859
Rabl6,4419.0,3430,3855,4237.0,2984,2930
Ccdc183,2.0,3,1,0.0,0,1
Tmem141,196.0,318,387,162.0,193,169
Fcna,2.0,2,3,0.0,1,3
Lcn8,0.0,0,0,0.0,0,0
Lcn5,0.0,0,0,0.0,0,0
Lcn6,0.0,0,0,0.0,0,0
Lcn10,0.0,0,0,0.0,0,0
Obp2a,0.0,0,0,0.0,0,0
Bmyc,618.0,309,367,555.0,202,188
Obp2b,2.0,0,0,1.0,1,0
Lcn3,0.0,0,0,0.0,3,0
Lcn11,0.0,3,0,0.0,0,0
Gm13539,0.0,0,0,0.0,0,0
Glt6d1,0.0,1,0,0.0,0,0
Lcn9,0.0,1,0,0.0,0,0
Sohlh1,2.0,0,2,1.0,0,1
Kcnt1,2326.0,1767,2061,2042.0,2406,2561
Camsap1,4592.0,2852,3377,4285.0,2856,2582
Ubac1,927.0,730,845,828.0,634,575
Nacc2,3224.0,5209,6198,3311.0,3643,3703
C330006A16Rik,1103.0,527,661,1031.0,453,366
Lhx3,7.0,7,4,2.0,6,2
Qsox2,542.0,599,657,608.0,493,520
4932418E24Rik,143.0,250,336,143.0,417,429
Gpsm1,980.0,770,899,983.0,736,696
Dnlz,635.0,393,404,608.0,335,307
Card9,31.0,44,34,23.0,62,47
Snapc4,629.0,810,976,621.0,1003,922
Sdccag3,1092.0,1081,1232,921.0,1225,1130
Pmpca,1643.0,1262,1462,1552.0,1117,1041
Inpp5e,399.0,387,520,445.0,416,385
Sec16a,2013.0,2893,3451,1908.0,2795,2763
Notch1,1102.0,7296,8447,1059.0,5510,5499
Mir6996,0.0,0,0,0.0,1,0
Egfl7,382.0,171,189,314.0,169,205
Mir126a,0.0,4,4,2.0,0,4
Mir126b,0.0,0,1,0.0,0,0
Agpat2,18.0,36,29,34.0,27,22
Fam69b,782.0,356,476,841.0,284,274
Snhg7,31.0,47,40,14.0,47,43
Snora43,18.0,9,18,16.0,11,16
Snora17,9.0,11,3,7.0,7,3
Lcn4,0.0,0,0,0.0,0,0
Abo,0.0,0,0,0.0,0,0
Surf6,416.0,451,550,367.0,390,393
Med22,491.0,450,635,513.0,385,352
Rpl7a,4136.0,3130,3451,3209.0,2014,1983
Surf1,798.0,443,607,611.0,362,325
Surf2,419.0,278,402,415.0,302,237
Surf4,942.0,955,1000,852.0,611,568
Stkld1,1.0,10,6,0.0,8,7
Rexo4,960.0,827,927,956.0,921,834
Adamts13,40.0,0,12,14.0,3,7
Cacfd1,382.0,363,441,350.0,322,318
Slc2a6,276.0,196,249,277.0,211,261
Tmem8c,3.0,4,5,3.0,3,7
Adamtsl2,114.0,31,57,110.0,47,52
Fam163b,2303.0,363,458,2228.0,416,479
Dbhos,0.0,0,1,0.0,2,6
Dbh,0.0,2,0,21.0,5,2
Sardh,252.0,167,188,260.0,147,164
Vav2,266.0,649,709,240.0,627,591
Brd3,1660.0,2418,2844,1571.0,1985,1872
Mir7578,0.0,2,2,0.0,4,7
Wdr5,414.0,431,454,344.0,409,375
Rxra,606.0,628,634,633.0,499,476
Col5a1,226.0,375,559,147.0,450,438
Fcnb,2.0,0,3,0.0,0,0
Olfm1,24488.0,6268,7056,24215.0,5657,5484
Ppp1r26,929.0,845,947,850.0,700,708
1700007K13Rik,32.0,3,16,28.0,11,11
Mrps2,426.0,303,367,421.0,231,252
Gbgt1,23.0,41,38,21.0,50,53
Ralgds,2057.0,5148,5845,2101.0,2970,3028
Cel,0.0,0,0,0.0,0,3
Gtf3c5,477.0,648,716,412.0,545,487
Gfi1b,0.0,1,0,0.0,0,0
Tsc1,2523.0,2623,3037,2510.0,2606,2580
1700026L06Rik,1.0,0,1,3.0,1,1
Ak8,41.0,10,13,40.0,19,11
Mir3088,0.0,0,0,0.0,0,0
Gtf3c4,1004.0,1330,1449,931.0,1151,1122
Ddx31,178.0,227,243,142.0,269,237
Barhl1,0.0,0,0,0.0,0,0
1700101E01Rik,6.0,1,2,7.0,0,0
Ttf1,271.0,559,592,300.0,658,638
Setx,2223.0,3519,4186,2236.0,3890,3646
Ntng2,472.0,396,447,455.0,328,317
6530402F18Rik,510.0,416,427,500.0,393,401
Med27,346.0,297,363,327.0,266,284
Mir133c,0.0,0,0,0.0,0,0
Rapgef1,4065.0,5614,6746,4116.0,4711,4621
Gm13547,1.0,1,2,2.0,0,1
Trub2,469.0,433,500,510.0,369,385
Coq4,276.0,152,167,278.0,145,122
Slc27a4,1428.0,1455,1675,1560.0,1075,1111
Urm1,517.0,584,704,468.0,360,363
Mir219a-2,1.0,12,17,0.0,24,12
Mir219b,2.0,24,19,4.0,12,20
Cercam,106.0,198,213,60.0,162,213
Odf2,1922.0,2251,2606,1618.0,2923,2886
Gle1,1344.0,1038,1186,1098.0,779,795
Sptan1,25980.0,301773,336559,25643.0,715739,689862
Mir6997,0.0,1,1,0.0,0,0
Wdr34,478.0,320,335,423.0,292,261
Set,5125.0,4294,4860,4437.0,2919,2825
Pkn3,8.0,16,5,15.0,13,23
Zdhhc12,57.0,131,148,67.0,87,75
Zer1,3589.0,2853,3386,3295.0,2220,2365
Tbc1d13,772.0,712,874,803.0,562,592
Endog,239.0,168,168,237.0,121,95
D2Wsu81e,502.0,415,578,508.0,371,363
Ccbl1,120.0,178,224,148.0,170,162
1700084E18Rik,3.0,0,4,3.0,3,3
Lrrc8a,2125.0,2106,2469,2044.0,1721,1612
Phyhd1,151.0,215,265,170.0,258,340
Dolk,302.0,326,308,295.0,189,185
Nup188,517.0,970,997,486.0,930,926
Sh3glb2,2781.0,1988,2159,2549.0,1561,1574
Fam73b,1378.0,961,1168,1404.0,1036,1002
Dolpp1,168.0,341,375,189.0,232,220
Crat,858.0,839,872,918.0,726,750
Ppp2r4,2699.0,2013,2470,2487.0,1524,1579
Ier5l,351.0,143,159,391.0,138,141
Cstad,25.0,21,18,50.0,38,21
Mir3089,1.0,0,0,0.0,0,0
1700001O22Rik,66.0,46,53,52.0,28,23
Ntmt1,380.0,312,327,304.0,253,277
Asb6,415.0,287,389,425.0,281,273
Prrx2,13.0,5,8,16.0,6,11
Ptges,35.0,60,81,41.0,45,48
Tor1b,505.0,697,800,430.0,595,565
Tor1a,661.0,395,432,540.0,350,367
BC005624,1274.0,882,1124,1411.0,719,662
Usp20,1746.0,1499,1753,1828.0,1271,1374
Fnbp1,3468.0,8286,9577,3581.0,6049,5827
D330023K18Rik,41.0,33,42,61.0,26,33
Gpr107,760.0,942,1163,742.0,835,956
Ncs1,5963.0,1323,1470,6118.0,1646,1610
Ass1,0.0,1,0,0.0,0,0
Gm5424,0.0,0,0,0.0,0,0
Fubp3,745.0,2259,2322,710.0,1823,1647
Mir6998,2.0,7,11,0.0,5,4
Prdm12,51.0,10,14,29.0,18,12
Exosc2,256.0,294,300,271.0,253,270
Abl1,1657.0,4071,4722,1664.0,3190,3105
Qrfp,0.0,1,0,1.0,0,0
Fibcd1,281.0,94,105,269.0,88,71
Lamc3,121.0,1701,1974,168.0,965,1004
Aif1l,119.0,468,590,88.0,267,252
Nup214,1193.0,1648,2028,1128.0,1838,1799
Mir7674,0.0,1,4,0.0,3,0
Fam78a,154.0,82,83,147.0,122,116
Ppapdc3,415.0,192,200,355.0,200,167
Prrc2b,18558.0,15435,17987,18724.0,14527,14199
Pomt1,242.0,426,417,243.0,442,368
Uck1,432.0,448,520,485.0,325,357
Swi5,1593.0,889,1000,1496.0,554,566
Golga2,4053.0,3903,4283,3803.0,2907,2908
Dnm1,34562.0,9388,10625,32545.0,8331,8240
Gm23363,0.0,0,0,0.0,0,3
Mir199b,0.0,1,1,0.0,0,4
Ciz1,1120.0,1121,1367,1068.0,1149,1026
1110008P14Rik,854.0,157,174,920.0,154,176
Lcn2,44.0,8,2,3.0,0,0
Ptges2,539.0,264,294,440.0,180,199
Slc25a25,1225.0,593,661,1106.0,590,666
Naif1,120.0,99,102,103.0,76,81
Fam102a,2300.0,5499,6328,2354.0,3177,3178
Dpm2,249.0,201,199,242.0,176,168
Pip5kl1,63.0,58,81,56.0,87,71
St6galnac4,523.0,418,435,637.0,356,383
St6galnac6,1506.0,500,576,1355.0,478,468
Ak1,2482.0,897,1097,2401.0,685,643
Eng,363.0,538,603,252.0,280,291
Fpgs,93.0,152,168,62.0,154,174
Mir8093,0.0,0,0,0.0,0,0
Cdk9,1031.0,820,827,948.0,765,699
Mir2861,0.0,1,0,0.0,0,4
Mir3960,0.0,15,23,2.0,10,19
Sh2d3c,509.0,329,366,544.0,217,265
6330409D20Rik,28.0,8,7,25.0,11,10
Ttc16,12.0,14,14,20.0,21,28
Tor2a,301.0,241,261,261.0,145,205
Ptrh1,53.0,58,48,65.0,44,48
1700019L03Rik,6.0,9,16,12.0,9,17
Snord14a,9.0,4,5,4.0,2,3
Stxbp1,20878.0,5628,6482,19846.0,5448,5090
Fam129b,694.0,813,1002,648.0,620,615
Lrsam1,1055.0,974,1062,996.0,827,771
Rpl12,3991.0,1240,1267,2918.0,913,857
Snora65,24.0,6,22,6.0,18,19
Slc2a8,343.0,400,432,305.0,293,312
Garnl3,1519.0,989,1144,1580.0,1278,1324
Ralgps1,1715.0,2194,2571,1587.0,2045,2020
Angptl2,114.0,979,1106,94.0,360,428
Zbtb34,397.0,385,503,359.0,397,386
Zbtb43,753.0,715,745,623.0,607,573
Lmx1b,7.0,3,2,9.0,1,2
C130021I20Rik,1.0,0,1,1.0,1,3
Mvb12b,2305.0,2436,2827,2134.0,1713,1640
Nron,0.0,6,0,3.0,0,1
C230014O12Rik,10.0,7,11,21.0,17,8
Pbx3,744.0,472,462,764.0,443,480
Mapkap1,1171.0,1078,1184,1024.0,861,874
Gapvd1,2422.0,3348,3732,2261.0,3105,3139
Hspa5,4825.0,5049,5774,5018.0,3603,3353
Rabepk,371.0,235,240,340.0,221,169
Fbxw2,990.0,506,596,966.0,493,454
Psmd5,1156.0,791,1069,1001.0,845,704
Cutal,12.0,3,1,2.0,3,2
Phf19,10.0,61,79,14.0,54,49
Traf1,16.0,18,25,6.0,15,15
Hc,5.0,3,5,1.0,5,2
AI182371,1.0,11,4,2.0,16,5
Cntrl,474.0,1506,1607,425.0,1833,1722
Rab14,3871.0,2991,3672,3399.0,2154,2008
Gsn,1906.0,15057,17645,1668.0,14211,13780
Stom,155.0,274,334,118.0,198,225
4930568D16Rik,0.0,0,0,0.0,0,0
4930402F06Rik,0.0,0,0,0.0,0,0
Ggta1,68.0,146,156,56.0,74,69
Gm13446,110.0,37,39,115.0,48,37
Dab2ip,4635.0,2961,3163,4528.0,2948,2800
Ttll11,791.0,335,388,768.0,443,426
9030204H09Rik,0.0,1,0,2.0,0,1
Ndufa8,1527.0,617,744,1315.0,452,426
Morn5,1.0,2,5,11.0,1,0
Lhx6,488.0,111,113,469.0,121,143
Rbm18,638.0,468,485,576.0,331,298
Mrrf,343.0,179,217,311.0,141,135
Ptgs1,310.0,112,140,312.0,146,132
Olfr338,0.0,0,0,0.0,0,0
Olfr339,0.0,0,0,0.0,0,0
Olfr340,0.0,0,0,0.0,0,0
Olfr341,0.0,0,0,0.0,0,0
Olfr342,0.0,0,0,0.0,0,0
Olfr344,0.0,0,0,0.0,0,0
Olfr345,0.0,0,0,0.0,0,0
Olfr346,0.0,0,0,0.0,0,0
Olfr347,0.0,0,0,0.0,0,0
Olfr348,0.0,0,0,0.0,0,0
Olfr50,0.0,0,0,0.0,0,0
Olfr3,0.0,0,2,0.0,0,0
Olfr350,0.0,0,0,0.0,0,0
Olfr351,0.0,0,0,0.0,0,0
Olfr352,0.0,0,0,0.0,0,0
Olfr353,0.0,0,3,0.0,0,0
Olfr354,0.0,0,0,0.0,0,0
Olfr355,0.0,0,0,0.0,0,0
Olfr356,0.0,0,0,0.0,0,0
Olfr357,0.0,0,0,0.0,0,0
Olfr358,0.0,0,0,0.0,0,0
Olfr360,0.0,0,0,0.0,0,0
Olfr361,0.0,0,0,0.0,0,0
Olfr362,0.0,0,0,0.0,0,1
Olfr365,0.0,0,0,0.0,0,0
Olfr366,0.0,0,0,0.0,0,0
Olfr367-ps,0.0,0,0,0.0,0,0
Olfr368,0.0,0,0,0.0,0,0
Pdcl,609.0,797,1019,607.0,641,597
Rc3h2,3183.0,3640,4028,2973.0,3245,3127
Snord90,0.0,1,6,0.0,3,2
Zbtb6,402.0,366,508,369.0,362,359
Zbtb26,168.0,264,248,150.0,195,184
Rabgap1,2896.0,3196,3820,2567.0,2964,2814
Gpr21,70.0,103,110,66.0,146,148
Strbp,8161.0,5685,6593,7068.0,6788,6582
Crb2,138.0,50,65,184.0,68,93
Dennd1a,1530.0,1514,1671,1514.0,1344,1430
Lhx2,926.0,309,336,983.0,289,280
Nek6,460.0,340,376,440.0,247,229
Psmb7,1301.0,924,1117,1220.0,653,600
Nr5a1,7.0,2,3,2.0,2,1
Nr6a1,197.0,225,201,203.0,248,245
Mir181a-2,0.0,0,0,0.0,0,0
Mir181b-2,1.0,0,1,0.0,1,0
Olfml2a,64.0,149,143,83.0,112,94
Wdr38,3.0,1,1,3.0,2,6
Rpl35,2787.0,1095,1291,2202.0,879,830
Arpc5l,1158.0,470,521,1015.0,398,353
Golga1,917.0,1238,1433,814.0,1381,1277
Scai,1633.0,1109,1294,1474.0,1365,1182
Gm16523,31.0,67,73,26.0,113,103
Ppp6c,611.0,668,773,576.0,465,484
Lrp1b,3454.0,7043,7896,3057.0,8101,7605
Mir6336,0.0,9,7,0.0,18,7
Kynu,6.0,0,0,1.0,4,1
Arhgap15,134.0,31,42,129.0,33,35
Arhgap15os,0.0,1,0,0.0,0,0
Gtdc1,936.0,539,603,781.0,432,441
Zeb2,4419.0,13160,15620,4469.0,8990,8634
Mir5129,0.0,1,0,1.0,3,0
Zeb2os,64.0,73,101,63.0,61,41
1700019E08Rik,0.0,0,0,0.0,0,0
Acvr2a,1031.0,712,722,850.0,762,666
Orc4,784.0,873,1053,659.0,1091,971
Mbd5,2281.0,2094,2235,1887.0,2095,2019
Epc2,1380.0,1239,1522,1211.0,1358,1340
Kif5c,28781.0,10818,12499,28775.0,11645,11687
Lypd6b,245.0,78,93,184.0,70,89
Lypd6,523.0,270,301,381.0,224,167
Mmadhc,425.0,485,402,461.0,343,308
Gm13483,26.0,29,24,24.0,24,27
Gm13498,36.0,32,34,50.0,25,29
Rnd3,351.0,245,270,378.0,243,231
Gm13497,0.0,2,0,2.0,0,1
1700057H21Rik,0.0,0,0,0.0,0,0
Tas2r134,0.0,0,0,0.0,0,0
Gm13490,0.0,0,0,0.0,0,0
Rbm43,154.0,100,119,203.0,95,129
Nmi,75.0,102,142,80.0,108,76
Tnfaip6,145.0,696,810,131.0,398,332
Rif1,1007.0,1910,2075,841.0,1949,1759
Neb,50.0,136,124,67.0,273,240
4930573O16Rik,0.0,0,0,0.0,0,0
Arl5a,1815.0,1385,1742,1688.0,1030,1110
Cacnb4,6176.0,2588,2983,5461.0,2608,2385
Stam2,486.0,771,926,497.0,601,613
Fmnl2,1438.0,4299,4823,1385.0,3337,3268
Prpf40a,1089.0,2070,2391,1033.0,2001,1989
Arl6ip6,154.0,141,166,131.0,120,114
Rprm,680.0,702,794,514.0,428,379
Galnt13,1349.0,1362,1565,1197.0,1133,1133
Kcnj3,2635.0,908,1000,2509.0,860,840
Mir195b,0.0,0,0,0.0,0,0
Nr4a2,660.0,285,310,687.0,250,273
BB557941,3.0,0,0,4.0,0,1
4930555B11Rik,0.0,0,0,0.0,0,0
Gpd2,2318.0,942,1007,2148.0,900,807
Galnt5,2.0,0,0,0.0,0,1
Ermn,1532.0,6511,7838,1435.0,3553,3237
Cytip,2.0,3,10,5.0,5,1
Gm13546,0.0,0,0,0.0,0,0
Acvr1c,1082.0,260,309,936.0,336,337
Gm13544,2.0,0,2,2.0,2,7
Acvr1,628.0,758,761,709.0,664,700
Upp2,354.0,110,122,236.0,115,119
Ccdc148,764.0,276,358,668.0,377,374
Pkp4,4382.0,4508,4939,4414.0,3441,3271
5330411J11Rik,0.0,0,1,0.0,0,2
Dapl1,3.0,2,1,5.0,0,1
Tanc1,1091.0,2526,2985,1149.0,2381,2198
Wdsub1,135.0,264,282,117.0,176,195
Baz2b,1511.0,3206,3853,1493.0,3461,3511
07-Mar,978.0,1038,1197,869.0,1155,1157
Cd302,207.0,214,227,169.0,106,128
Ly75,24.0,22,27,17.0,30,33
Gm13580,0.0,0,0,0.0,0,0
Pla2r1,7.0,121,153,7.0,73,85
Itgb6,1.0,0,0,1.0,0,0
Rbms1,355.0,581,652,345.0,514,524
Gm13582,0.0,0,0,0.0,0,0
Tank,838.0,687,821,765.0,659,605
Psmd14,1317.0,769,799,1003.0,611,626
Tbr1,2490.0,757,843,2361.0,703,613
Slc4a10,5487.0,2888,3203,5184.0,3171,2934
Dpp4,80.0,37,37,75.0,38,44
Gcg,0.0,0,0,0.0,0,0
Fap,49.0,71,67,33.0,86,50
Ifih1,105.0,141,137,106.0,121,117
Gca,212.0,320,395,212.0,302,247
Kcnh7,2211.0,1252,1597,2042.0,1615,1480
Fign,176.0,436,464,154.0,280,323
Grb14,510.0,1715,1911,470.0,971,942
Cobll1,225.0,1889,2220,264.0,1195,1264
Slc38a11,13.0,298,352,16.0,158,147
Mir6337,0.0,0,0,0.0,0,0
Scn3a,1657.0,2017,2199,1469.0,2274,2255
Scn2a1,12719.0,5323,6037,11032.0,5804,5528
Csrnp3,3040.0,1533,1726,3114.0,1715,1647
Galnt3,15.0,167,193,17.0,161,156
Ttc21b,304.0,563,707,259.0,796,704
Scn1a,4966.0,2665,2947,4858.0,3159,3078
Gm13629,108.0,58,71,123.0,75,76
Scn9a,131.0,144,175,107.0,265,219
Scn7a,126.0,60,64,99.0,49,60
Gm1322,0.0,0,0,0.0,0,0
Xirp2,4.0,3,2,4.0,8,5
Mir7224,0.0,2,4,3.0,8,1
Mir6335,3.0,0,4,3.0,8,8
B3galt1,898.0,418,415,1040.0,377,308
Stk39,3145.0,2505,3111,2736.0,2043,2047
4933409G03Rik,0.0,0,6,0.0,0,0
4932414N04Rik,0.0,0,0,0.0,1,0
Cers6,804.0,427,551,658.0,534,498
Nostrin,49.0,69,56,25.0,35,41
Spc25,14.0,53,57,15.0,50,46
G6pc2,0.0,0,0,0.0,1,0
Abcb11,0.0,0,1,5.0,1,0
Dhrs9,0.0,0,2,0.0,3,1
Lrp2,46.0,33,38,56.0,104,50
Bbs5,172.0,221,241,161.0,273,263
Klhl41,2.0,18,36,8.0,50,26
Fastkd1,192.0,232,326,205.0,275,272
Ppig,2646.0,2450,2729,2319.0,2316,2002
Ccdc173,93.0,136,189,114.0,178,174
Phospho2,457.0,225,278,317.0,245,195
Klhl23,1375.0,1035,1265,1111.0,782,691
Ssb,2332.0,2198,2448,2051.0,1718,1758
Mettl5,157.0,141,139,117.0,109,84
Ubr3,7265.0,6982,7997,6627.0,7099,6802
Myo3b,105.0,59,58,132.0,136,113
Sp5,4.0,12,11,6.0,18,20
Gad1os,2.0,6,7,5.0,11,7
Erich2,19.0,0,15,16.0,17,10
Gad1,8789.0,1852,2391,8660.0,2077,1978
Gorasp2,1482.0,1055,1321,1399.0,777,785
Tlk1,3381.0,1963,2247,2960.0,1982,1868
Mettl8,253.0,217,269,161.0,223,227
Dcaf17,385.0,617,716,325.0,708,666
Cybrd1,31.0,30,36,27.0,27,26
Dync1i2,2530.0,3421,4111,2193.0,3137,3142
Slc25a12,3076.0,1511,1603,2640.0,1238,1276
Hat1,318.0,268,317,258.0,191,196
Metap1d,169.0,236,285,142.0,308,336
Dlx1,328.0,106,128,366.0,208,170
Dlx1as,301.0,102,116,241.0,115,91
Dlx2,172.0,54,45,202.0,39,54
Platr26,0.0,0,0,0.0,1,0
Itga6,558.0,297,366,483.0,406,423
